,Id,audit_year,Country,Hospital.Site,Hospital.Beds..HC.,Diabetic.Patients..BA.,Prevalence.of.diabetes,Percentage.White,Percentage.emergency,Percentage.Mangement.of.diabetes,Percentage.other.medical,Percentage.Non.Medical,Percentage.Diabetes.Type.1,Percentage.Diabetes.Type.2...Insulin,Percentage.Diabetes.Type.2...Non.insulin,Percentage.Diabetes.Type.2...Diet.only,Percentage.Diabetes.Type.Other,Nursing.hours,Consultant.hours,Dietician.hours,Podiatrist.hours,Blood.Glucose.monitoring.Days,Appropriate.Days,Good.Diabetes.Days,Visit.by.specialist.diabetes.team,Medication.errors,prescription.errors,management.errors,Insulin.Errors,Admitted.with.foot.disease,Seen.by.the.MDT.within.24.hours,Foot.Risk.Assessment.completed.within.24.hours,Foot.Risk.Assessment.completed.during.the.hospital.stay,X..Severe.Hypo,X..Minor.Hypo,Meals.Suitable,Meals.Timing,Meals.Choice,Staff.Knowledge...Answer.Qs,Staff.Knowledge...Emotional.support,Staff.Knowledge...Work.together,Overall.Satisfaction,Patient.reported.unexpected.high,Patient.reported.unexpected.low,Able.to.take.control.of.diabetes.care,Staff.aware.of.diabetes,some.all.or.most.staff.know.enough.about.diabetes,Percentage.renal.replacement.therapy
572,572,2012,England,Hospital,200.0,42,0.21,0.5479999999999999,0.513,0.024,0.31,0.667,0.049,0.366,0.46299999999999997,0.122,0.0,0.019,0.015,0.9,0.028999999999999998,0.067,0.067,0.047,0.524,0.129,0.032,0.09699999999999999,0.065,0.0,0.6,0.47200000000000003,0.47200000000000003,0.10300000000000001,0.122,0.972,0.846,0.7909999999999999,0.9570000000000001,0.76,0.488,0.8959999999999999,0.23399999999999999,0.134,0.6970000000000001,0.961,0.7909999999999999,0.35700000000000004
573,573,2012,England,Hospital,552.0,97,0.17600000000000002,0.557,0.7190000000000001,0.135,0.531,0.33299999999999996,0.065,0.462,0.301,0.161,0.011000000000000001,0.02,0.02,0.4,0.011000000000000001,0.067,0.064,0.032,0.266,0.405,0.23,0.311,0.23,0.158,0.33299999999999996,0.266,0.309,0.156,0.23800000000000002,0.792,0.716,0.586,0.759,0.7959999999999999,0.439,0.883,0.3,0.22699999999999998,0.38799999999999996,0.8740000000000001,0.6509999999999999,0.07200000000000001
574,574,2012,England,Hospital,330.0,56,0.17,0.589,0.889,0.13,0.722,0.14800000000000002,0.054000000000000006,0.321,0.41100000000000003,0.179,0.036000000000000004,0.031,1.0,0.016,0.013999999999999999,0.069,0.055,0.026000000000000002,0.302,0.31,0.214,0.19,0.16699999999999998,0.08900000000000001,0.6,0.125,0.179,0.054000000000000006,0.192,0.81,0.69,0.657,0.6940000000000001,0.73,0.513,0.812,0.499,0.353,0.45899999999999996,0.8390000000000001,0.595,0.0
575,575,2012,England,Hospital,380.0,77,0.203,0.506,0.9440000000000001,0.149,0.649,0.203,0.081,0.27,0.568,0.081,0.0,0.013999999999999999,0.5,0.0,0.0,0.066,0.055999999999999994,0.035,0.299,0.441,0.33799999999999997,0.235,0.221,0.14300000000000002,0.727,0.132,0.145,0.051,0.175,0.7240000000000001,0.695,0.603,0.789,0.835,0.203,0.794,0.214,0.214,0.629,0.855,0.6609999999999999,0.013000000000000001
576,576,2012,England,Hospital,724.0,100,0.138,0.56,0.6970000000000001,0.111,0.556,0.33299999999999996,0.061,0.449,0.38799999999999996,0.092,0.01,0.013000000000000001,1.0,0.1,0.012,0.066,0.064,0.040999999999999995,0.18100000000000002,0.528,0.41700000000000004,0.222,0.264,0.133,0.5379999999999999,0.2,0.244,0.129,0.214,0.6890000000000001,0.555,0.42100000000000004,0.672,0.6709999999999999,0.37799999999999995,0.8390000000000001,0.3,0.245,0.5660000000000001,0.8059999999999999,0.615,0.1
577,577,2012,England,Hospital,450.0,37,0.08199999999999999,0.865,0.973,0.10800000000000001,0.784,0.10800000000000001,0.027000000000000003,0.243,0.514,0.21600000000000003,0.0,0.027000000000000003,0.5,0.4,0.1,0.07,0.064,0.045,0.37799999999999995,0.33299999999999996,0.2,0.16699999999999998,0.133,0.10800000000000001,1.0,0.21600000000000003,0.243,0.138,0.273,1.0,0.818,0.657,0.851,0.732,0.298,0.627,0.18899999999999997,0.142,0.753,0.78,0.578,0.0
578,578,2012,England,Hospital,220.0,48,0.218,0.958,0.932,0.021,0.66,0.319,0.022000000000000002,0.556,0.267,0.156,0.0,0.031,0.6,0.024,0.1,0.067,0.057,0.025,0.396,0.359,0.179,0.231,0.179,0.125,0.33299999999999996,0.125,0.125,0.25,0.2,0.925,0.684,0.534,0.688,0.938,0.479,0.9790000000000001,0.257,0.14,0.569,0.8290000000000001,0.89,0.0
579,579,2012,England,Hospital,775.0,144,0.18600000000000003,0.9309999999999999,0.7709999999999999,0.085,0.62,0.29600000000000004,0.035,0.369,0.40399999999999997,0.177,0.013999999999999999,1.0,0.4,0.1,0.2,0.066,0.064,0.04,0.299,0.34600000000000003,0.196,0.187,0.20600000000000002,0.055999999999999994,0.625,0.377,0.39899999999999997,0.124,0.233,0.86,0.726,0.665,0.7290000000000001,0.915,0.488,0.9179999999999999,0.276,0.192,0.611,0.856,0.782,0.105
580,580,2012,England,Hospital,253.0,55,0.217,0.855,0.8240000000000001,0.132,0.585,0.28300000000000003,0.0,0.415,0.377,0.18899999999999997,0.019,0.018000000000000002,1.0,0.7,0.3,0.067,0.059000000000000004,0.033,0.308,0.486,0.405,0.297,0.35100000000000003,0.073,0.33299999999999996,0.038,0.057999999999999996,0.222,0.275,1.0,0.9159999999999999,0.9,0.644,0.919,0.418,0.9359999999999999,0.19399999999999998,0.21,0.647,0.951,0.618,0.0
581,581,2012,England,Hospital,264.0,52,0.19699999999999998,0.981,0.784,0.077,0.6729999999999999,0.25,0.057999999999999996,0.34600000000000003,0.5,0.096,0.0,0.013999999999999999,0.7,0.8,0.9,0.066,0.059000000000000004,0.039,0.38,0.43200000000000005,0.25,0.205,0.182,0.02,1.0,0.021,0.021,0.17600000000000002,0.3,0.868,0.731,0.669,0.879,0.941,0.485,0.85,0.20199999999999999,0.17600000000000002,0.519,0.718,0.695,0.019
582,582,2012,England,Hospital,387.0,32,0.083,0.9690000000000001,0.9690000000000001,0.031,0.813,0.156,0.033,0.33299999999999996,0.5329999999999999,0.1,0.0,0.025,0.025,0.9,0.0,0.067,0.063,0.042,0.133,0.28600000000000003,0.071,0.25,0.107,0.0,0.0,0.0,0.0,0.17600000000000002,0.25,0.9590000000000001,0.741,0.883,0.865,0.826,0.544,0.9590000000000001,0.053,0.168,0.731,0.8059999999999999,0.7390000000000001,0.0
583,583,2012,England,Hospital,307.0,46,0.15,0.9570000000000001,0.909,0.022000000000000002,0.7170000000000001,0.261,0.044000000000000004,0.267,0.33299999999999996,0.35600000000000004,0.0,0.1,0.6,0.1,0.1,0.067,0.063,0.053,0.024,0.452,0.32299999999999995,0.29,0.258,0.087,0.0,0.087,0.174,0.026000000000000002,0.11599999999999999,0.917,0.703,0.6459999999999999,0.7809999999999999,0.917,0.633,0.778,0.135,0.11199999999999999,0.643,0.5660000000000001,0.6459999999999999,0.022000000000000002
584,584,2012,England,Hospital,420.0,70,0.16699999999999998,0.986,0.924,0.1,0.629,0.271,0.07200000000000001,0.36200000000000004,0.304,0.261,0.0,0.017,1.0,0.3,0.3,0.067,0.065,0.045,0.44299999999999995,0.43799999999999994,0.313,0.20800000000000002,0.25,0.043,0.667,0.75,0.809,0.11800000000000001,0.147,0.922,0.8590000000000001,0.841,0.802,0.953,0.48200000000000004,0.929,0.187,0.13699999999999998,0.757,0.782,0.675,0.0
585,585,2012,England,Hospital,671.0,145,0.21600000000000003,0.49,0.762,0.11900000000000001,0.664,0.217,0.07,0.462,0.315,0.098,0.055999999999999994,0.019,0.016,0.9,0.013999999999999999,0.069,0.065,0.040999999999999995,0.557,0.244,0.114,0.163,0.154,0.149,0.905,0.165,0.165,0.151,0.184,0.8440000000000001,0.628,0.547,0.705,0.518,0.34700000000000003,0.79,0.192,0.322,0.475,0.79,0.626,0.084
586,586,2012,England,Hospital,481.0,62,0.129,0.9840000000000001,0.93,0.131,0.607,0.262,0.065,0.29,0.5,0.145,0.0,0.7,0.02,0.3,0.5,0.064,0.061,0.036000000000000004,0.33899999999999997,0.47100000000000003,0.255,0.33299999999999996,0.275,0.1,0.8,0.111,0.222,0.07,0.086,0.8959999999999999,0.722,0.685,0.784,0.9179999999999999,0.322,0.775,0.17,0.10099999999999999,0.5589999999999999,0.86,0.731,0.016
587,587,2012,England,Hospital,56.0,8,0.14300000000000002,1.0,0.25,0.14300000000000002,0.857,0.0,0.0,0.125,0.75,0.125,0.0,0.02,0.018000000000000002,0.5,0.025,0.07,0.028999999999999998,0.0285,0.125,0.0,0.0,0.0,0.0,0.125,1.0,0.25,0.25,0.05,0.3448,1.0,0.741,0.741,0.726,1.0,0.258,0.789,0.125,0.0,0.272,1.0,1.0,0.0
588,588,2012,England,Hospital,733.0,94,0.128,0.894,0.857,0.086,0.591,0.32299999999999995,0.075,0.226,0.484,0.215,0.0,0.035,0.8,0.4,0.4,0.065,0.064,0.044000000000000004,0.217,0.41100000000000003,0.301,0.17800000000000002,0.151,0.07400000000000001,0.833,0.802,0.802,0.063,0.16,0.9309999999999999,0.813,0.768,0.8290000000000001,0.9540000000000001,0.512,0.904,0.11,0.077,0.71,0.855,0.851,0.054000000000000006
589,589,2012,England,Hospital,905.0,163,0.18,0.785,0.898,0.075,0.675,0.25,0.095,0.31,0.44299999999999995,0.127,0.025,0.5,0.9,0.2,0.2,0.066,0.062,0.038,0.226,0.562,0.35,0.32799999999999996,0.314,0.081,0.3,0.182,0.217,0.138,0.221,0.705,0.657,0.578,0.826,0.792,0.409,0.8059999999999999,0.33799999999999997,0.225,0.52,0.773,0.7140000000000001,0.067
590,590,2012,England,Hospital,112.0,14,0.125,0.929,0.615,0.071,0.857,0.071,0.14300000000000002,0.214,0.5,0.14300000000000002,0.0,0.054000000000000006,0.012,0.026000000000000002,0.0,0.068,0.068,0.057999999999999996,0.28600000000000003,0.0,0.0,0.0,0.0,0.071,1.0,0.5,0.5,0.111,0.154,0.894,0.768,0.7929999999999999,0.507,1.0,0.165,0.919,0.094,0.27899999999999997,0.408,0.534,0.29600000000000004,0.0
591,591,2012,England,Hospital,229.0,37,0.162,0.514,1.0,0.0,0.9440000000000001,0.055999999999999994,0.0,0.35100000000000003,0.486,0.162,0.0,0.028999999999999998,1.0,0.9,0.015,0.07,0.068,0.039,0.324,0.25,0.125,0.156,0.063,0.10800000000000001,0.5,0.324,0.324,0.1,0.294,0.8959999999999999,0.8370000000000001,0.7659999999999999,0.753,0.9640000000000001,0.8079999999999999,0.966,0.121,0.228,0.715,0.941,0.5329999999999999,0.0
592,592,2012,England,Hospital,624.0,73,0.11699999999999999,0.7809999999999999,0.861,0.083,0.722,0.19399999999999998,0.028999999999999998,0.4,0.371,0.18600000000000003,0.013999999999999999,0.026000000000000002,0.021,0.3,0.6,0.068,0.062,0.039,0.708,0.51,0.38799999999999996,0.28600000000000003,0.327,0.09699999999999999,0.4,0.239,0.31,0.149,0.121,0.738,0.648,0.55,0.7070000000000001,0.636,0.163,0.838,0.423,0.28800000000000003,0.591,0.596,0.502,0.042
593,593,2012,England,Hospital,717.0,113,0.158,0.956,0.925,0.027000000000000003,0.735,0.239,0.063,0.321,0.384,0.205,0.027000000000000003,0.015,0.6,0.1,0.5,0.067,0.065,0.044000000000000004,0.18600000000000003,0.382,0.247,0.23600000000000002,0.20199999999999999,0.08199999999999999,0.444,0.573,0.609,0.07200000000000001,0.284,0.8490000000000001,0.698,0.517,0.8170000000000001,0.9440000000000001,0.365,0.861,0.2,0.222,0.43799999999999994,0.726,0.6990000000000001,0.044000000000000004
594,594,2012,England,Hospital,181.0,25,0.138,0.92,0.84,0.042,0.708,0.25,0.08,0.36,0.28,0.24,0.04,0.018000000000000002,0.019,1.0,0.9,0.069,0.069,0.055,0.20800000000000002,0.267,0.2,0.067,0.133,0.042,1.0,0.0,0.0,0.0,0.105,0.902,0.8859999999999999,0.8859999999999999,1.0,1.0,0.68,0.897,0.18600000000000003,0.092,0.912,0.897,0.89,0.04
595,595,2012,England,Hospital,265.0,44,0.166,0.8859999999999999,0.889,0.048,0.81,0.14300000000000002,0.07,0.209,0.5579999999999999,0.163,0.0,0.013000000000000001,0.5,0.4,0.0,0.069,0.065,0.039,0.256,0.452,0.355,0.161,0.258,0.0,0.0,0.317,0.341,0.054000000000000006,0.233,0.904,0.7190000000000001,0.675,0.831,0.925,0.466,0.9059999999999999,0.134,0.079,0.49,0.958,0.8009999999999999,0.0
596,596,2012,England,Hospital,879.0,127,0.14400000000000002,0.961,0.8640000000000001,0.135,0.611,0.254,0.048,0.4,0.368,0.152,0.032,0.021,0.9,0.3,0.8,0.069,0.068,0.038,0.23800000000000002,0.456,0.252,0.311,0.252,0.11199999999999999,0.429,0.33299999999999996,0.39,0.132,0.282,0.885,0.701,0.8270000000000001,0.875,0.937,0.46,0.9,0.252,0.303,0.514,0.95,0.6970000000000001,0.039
597,597,2012,England,Hospital,674.0,85,0.126,0.882,0.8270000000000001,0.073,0.659,0.268,0.024,0.446,0.24100000000000002,0.16899999999999998,0.12,0.027000000000000003,0.015,0.4,0.4,0.068,0.064,0.038,0.386,0.413,0.254,0.254,0.222,0.145,0.125,0.154,0.179,0.098,0.266,0.912,0.7909999999999999,0.711,0.846,0.774,0.431,0.862,0.187,0.134,0.617,0.882,0.836,0.024
598,598,2012,England,Hospital,626.0,89,0.142,0.8540000000000001,0.6779999999999999,0.067,0.629,0.303,0.079,0.39299999999999996,0.36,0.124,0.045,0.03,0.3,0.012,0.8,0.068,0.067,0.042,0.75,0.24,0.133,0.133,0.12,0.114,0.7,0.809,0.8759999999999999,0.069,0.14800000000000002,0.795,0.753,0.7340000000000001,0.941,0.812,0.496,0.879,0.20600000000000002,0.11900000000000001,0.67,0.816,0.7829999999999999,0.11199999999999999
599,599,2012,England,Hospital,450.0,65,0.14400000000000002,0.785,0.883,0.154,0.508,0.33799999999999997,0.08199999999999999,0.27899999999999997,0.39299999999999996,0.213,0.033,0.011000000000000001,0.4,0.2,0.4,0.07,0.068,0.044000000000000004,0.21899999999999997,0.27899999999999997,0.14,0.27899999999999997,0.209,0.109,0.4,0.45899999999999996,0.525,0.08900000000000001,0.15,0.871,0.6890000000000001,0.527,0.797,0.9159999999999999,0.47700000000000004,0.9420000000000001,0.17300000000000001,0.157,0.622,0.738,0.828,0.015
600,600,2012,England,Hospital,257.0,40,0.156,0.9,0.857,0.15,0.725,0.125,0.05,0.3,0.525,0.125,0.0,0.012,0.7,0.2,0.2,0.069,0.068,0.046,0.872,0.111,0.07400000000000001,0.037000000000000005,0.07400000000000001,0.15,1.0,0.525,0.65,0.121,0.27,1.0,0.862,0.823,0.68,1.0,0.49700000000000005,0.8009999999999999,0.16,0.204,0.599,0.847,0.7020000000000001,0.0
601,601,2012,England,Hospital,442.0,59,0.133,0.983,0.9640000000000001,0.11900000000000001,0.475,0.40700000000000003,0.071,0.33899999999999997,0.39299999999999996,0.196,0.0,0.027000000000000003,0.7,0.6,0.6,0.069,0.067,0.039,0.322,0.3,0.15,0.175,0.1,0.11900000000000001,0.857,0.16899999999999998,0.203,0.15,0.161,0.7659999999999999,0.8370000000000001,0.631,0.858,0.91,0.508,0.897,0.226,0.24,0.44,0.7959999999999999,0.7240000000000001,0.153
602,602,2012,England,Hospital,299.0,42,0.14,0.976,0.838,0.049,0.732,0.22,0.049,0.341,0.293,0.317,0.0,0.042,0.012,0.6,0.3,0.065,0.057,0.025,0.244,0.36,0.04,0.36,0.16,0.073,1.0,0.049,0.049,0.067,0.095,0.8809999999999999,0.606,0.835,0.779,0.85,0.5,0.773,0.154,0.196,0.617,0.764,0.612,0.0
603,603,2012,England,Hospital,378.0,60,0.159,0.8170000000000001,0.831,0.05,0.65,0.3,0.055,0.327,0.5820000000000001,0.036000000000000004,0.0,0.013000000000000001,0.011000000000000001,0.2,0.7,0.069,0.064,0.040999999999999995,0.25,0.264,0.20800000000000002,0.113,0.094,0.15,0.5,0.424,0.45799999999999996,0.077,0.276,0.774,0.669,0.638,0.889,0.85,0.42100000000000004,0.831,0.14800000000000002,0.124,0.506,0.889,0.78,0.033
604,604,2012,England,Hospital,579.0,114,0.19699999999999998,0.9390000000000001,0.894,0.134,0.67,0.196,0.134,0.33,0.348,0.161,0.027000000000000003,0.022000000000000002,1.0,0.9,0.3,0.069,0.068,0.048,0.46,0.253,0.184,0.115,0.138,0.14300000000000002,0.938,0.893,0.922,0.12,0.17600000000000002,0.883,0.721,0.562,0.737,0.8690000000000001,0.539,0.883,0.244,0.233,0.551,0.9259999999999999,0.826,0.044000000000000004
605,605,2012,England,Hospital,240.0,73,0.304,0.43799999999999994,0.873,0.083,0.6940000000000001,0.222,0.027999999999999997,0.431,0.40299999999999997,0.139,0.0,0.9,0.011000000000000001,0.5,0.1,0.066,0.063,0.034,0.589,0.45799999999999996,0.237,0.271,0.16899999999999998,0.085,0.4,0.113,0.408,0.122,0.23,0.807,0.6779999999999999,0.424,0.745,0.688,0.354,0.823,0.29100000000000004,0.276,0.461,0.586,0.45,0.0
606,606,2012,England,Hospital,481.0,90,0.187,0.511,0.9329999999999999,0.067,0.6,0.33299999999999996,0.022000000000000002,0.6,0.344,0.033,0.0,0.7,0.6,0.0,0.1,0.069,0.059000000000000004,0.026000000000000002,0.33299999999999996,0.575,0.313,0.5,0.363,0.124,0.455,0.172,0.276,0.133,0.2,0.626,0.504,0.46399999999999997,0.968,0.754,0.32899999999999996,0.8640000000000001,0.38,0.11900000000000001,0.601,0.7979999999999999,0.507,0.111
607,607,2012,England,Hospital,99.0,15,0.152,0.667,0.133,0.0,0.733,0.267,0.0,0.133,0.5329999999999999,0.133,0.2,0.7,0.0,0.0,0.0,0.07,0.07,0.055999999999999994,0.133,0.75,0.41700000000000004,0.5,0.41700000000000004,0.0,0.5,0.0,0.0,0.0,0.067,0.83,0.797,0.9129999999999999,0.727,0.862,0.599,1.0,0.17,0.257,0.659,0.9059999999999999,0.5539999999999999,0.0
608,608,2012,England,Hospital,220.0,20,0.091,0.5,0.368,0.0,0.65,0.35,0.0,0.8420000000000001,0.158,0.0,0.0,1.0,0.7,0.0,0.0,0.067,0.057,0.036000000000000004,0.1,0.579,0.21100000000000002,0.579,0.368,0.0,0.667,0.15,0.2,0.16699999999999998,0.0,0.765,0.7759999999999999,0.615,0.9390000000000001,0.6609999999999999,0.42200000000000004,0.925,0.522,0.29100000000000004,0.732,0.821,0.547,0.1
609,609,2012,England,Hospital,321.0,34,0.106,1.0,1.0,0.147,0.706,0.147,0.182,0.455,0.242,0.121,0.0,0.026000000000000002,0.5,0.04,0.022000000000000002,0.067,0.065,0.044000000000000004,0.265,0.292,0.20800000000000002,0.125,0.125,0.11800000000000001,0.75,0.094,0.094,0.036000000000000004,0.19399999999999998,0.8909999999999999,0.892,0.9179999999999999,0.826,1.0,0.258,0.9179999999999999,0.069,0.20199999999999999,0.772,0.6809999999999999,0.735,0.059000000000000004
610,610,2012,England,Hospital,177.0,31,0.175,1.0,0.9329999999999999,0.033,0.733,0.233,0.0,0.552,0.24100000000000002,0.207,0.0,0.024,0.9,0.017,0.0,0.07,0.068,0.049,0.267,0.55,0.5,0.1,0.25,0.067,0.0,0.0,0.033,0.04,0.33299999999999996,0.961,0.85,0.8859999999999999,1.0,1.0,0.414,1.0,0.14800000000000002,0.29600000000000004,0.818,0.9079999999999999,0.547,0.0
611,611,2012,England,Hospital,486.0,73,0.15,0.8490000000000001,0.855,0.057,0.6859999999999999,0.257,0.055999999999999994,0.375,0.361,0.19399999999999998,0.013999999999999999,0.2,0.7,0.1,0.1,0.068,0.061,0.043,0.265,0.56,0.32,0.28,0.28,0.013999999999999999,0.0,0.028999999999999998,0.057,0.052000000000000005,0.174,0.9420000000000001,0.737,0.604,0.898,0.862,0.436,0.897,0.23800000000000002,0.214,0.539,0.88,0.684,0.013999999999999999
612,612,2012,England,Hospital,479.0,101,0.21100000000000002,0.861,0.885,0.05,0.67,0.28,0.03,0.287,0.495,0.188,0.0,1.0,0.4,0.0,0.3,0.069,0.067,0.046,0.38799999999999996,0.377,0.20800000000000002,0.221,0.23399999999999999,0.131,0.385,0.326,0.34700000000000003,0.071,0.172,0.97,0.715,0.785,0.8290000000000001,0.8859999999999999,0.507,0.905,0.18899999999999997,0.215,0.6609999999999999,0.877,0.764,0.01
613,613,2012,England,Hospital,370.0,52,0.141,0.9420000000000001,0.813,0.038,0.635,0.327,0.038,0.28800000000000003,0.423,0.25,0.0,0.021,0.7,0.8,0.4,0.04,0.07,0.07,0.9620000000000001,0.263,0.158,0.132,0.184,0.096,0.6,0.9420000000000001,0.9420000000000001,0.040999999999999995,0.265,0.955,0.768,0.6970000000000001,0.919,0.7759999999999999,0.32899999999999996,0.9259999999999999,0.187,0.28800000000000003,0.486,0.89,0.768,0.0
614,614,2012,England,Hospital,142.0,25,0.17600000000000002,1.0,0.92,0.125,0.583,0.292,0.12,0.36,0.4,0.12,0.0,0.053,0.026000000000000002,0.011000000000000001,0.5,0.069,0.066,0.048,0.48,0.478,0.348,0.217,0.348,0.16,0.5,0.64,0.64,0.16,0.16,0.9229999999999999,0.899,0.6890000000000001,1.0,1.0,0.843,0.9640000000000001,0.38799999999999996,0.09,0.5489999999999999,0.8809999999999999,0.797,0.0
615,615,2012,England,Hospital,426.0,69,0.162,0.9279999999999999,0.938,0.028999999999999998,0.647,0.324,0.091,0.303,0.379,0.22699999999999998,0.0,0.02,0.022000000000000002,0.5,0.1,0.067,0.06,0.037000000000000005,0.203,0.36200000000000004,0.17,0.27699999999999997,0.17,0.015,0.0,0.075,0.094,0.195,0.237,0.789,0.5379999999999999,0.6,0.8390000000000001,0.792,0.4,0.863,0.34299999999999997,0.26899999999999996,0.452,0.687,0.677,0.028999999999999998
616,616,2012,England,Hospital,432.0,74,0.171,0.919,0.9079999999999999,0.153,0.639,0.20800000000000002,0.054000000000000006,0.297,0.35100000000000003,0.297,0.0,1.0,0.3,0.0,0.1,0.069,0.069,0.055999999999999994,0.16399999999999998,0.23399999999999999,0.064,0.191,0.17,0.054000000000000006,0.0,0.068,0.068,0.069,0.11,0.8740000000000001,0.706,0.619,1.0,1.0,0.647,0.941,0.258,0.305,0.593,1.0,0.8740000000000001,0.0
617,617,2012,England,Site,628.0,104,0.166,0.846,0.7979999999999999,0.121,0.636,0.242,0.062,0.474,0.289,0.124,0.052000000000000005,0.031,0.8,0.5,0.3,0.067,0.06,0.035,0.313,0.506,0.392,0.215,0.29100000000000004,0.13,0.364,0.16699999999999998,0.198,0.16,0.195,0.8109999999999999,0.733,0.611,0.898,0.8690000000000001,0.537,0.892,0.24,0.259,0.561,0.773,0.7090000000000001,0.078
618,618,2012,England,Hospital,431.0,51,0.11800000000000001,0.902,0.8370000000000001,0.06,0.68,0.26,0.125,0.292,0.43799999999999994,0.125,0.021,0.015,0.7,0.7,0.5,0.069,0.069,0.042,0.44,0.474,0.447,0.105,0.316,0.106,0.4,0.426,0.447,0.23800000000000002,0.159,0.961,0.653,0.7140000000000001,1.0,1.0,0.469,0.853,0.122,0.271,0.6509999999999999,0.968,0.775,0.059000000000000004
619,619,2012,England,Hospital,182.0,35,0.192,0.8859999999999999,0.9390000000000001,0.0,0.706,0.294,0.028999999999999998,0.324,0.529,0.11800000000000001,0.0,0.022000000000000002,0.016,0.5,0.5,0.068,0.068,0.047,0.353,0.36700000000000005,0.233,0.2,0.2,0.11800000000000001,0.0,0.059000000000000004,0.11800000000000001,0.0,0.11800000000000001,0.747,0.782,0.604,0.732,0.795,0.479,0.807,0.20600000000000002,0.251,0.34,0.777,0.7040000000000001,0.0
620,620,2012,England,Hospital,281.0,57,0.203,0.193,0.685,0.109,0.764,0.127,0.019,0.604,0.28300000000000003,0.057,0.038,0.02,0.4,0.2,0.7,0.065,0.061,0.028999999999999998,0.25,0.326,0.13,0.239,0.196,0.075,1.0,0.17300000000000001,0.25,0.08900000000000001,0.192,0.742,0.5710000000000001,0.462,0.738,0.38799999999999996,0.213,0.622,0.429,0.27399999999999997,0.376,0.767,0.561,0.0
621,621,2012,England,Site,816.0,150,0.184,0.627,0.856,0.059000000000000004,0.757,0.184,0.03,0.4,0.42200000000000004,0.11900000000000001,0.03,0.018000000000000002,0.8,0.5,0.3,0.068,0.062,0.034,0.275,0.49200000000000005,0.27399999999999997,0.32299999999999995,0.21,0.040999999999999995,0.33299999999999996,0.847,0.8540000000000001,0.08900000000000001,0.231,0.7909999999999999,0.655,0.5770000000000001,0.6679999999999999,0.7809999999999999,0.49700000000000005,0.715,0.223,0.127,0.627,0.725,0.684,0.07400000000000001
622,622,2012,England,Hospital,500.0,74,0.14800000000000002,0.865,0.7609999999999999,0.096,0.7809999999999999,0.12300000000000001,0.08199999999999999,0.28800000000000003,0.521,0.096,0.013999999999999999,0.011000000000000001,0.3,0.0,0.0,0.069,0.066,0.05,0.35600000000000004,0.33899999999999997,0.214,0.179,0.196,0.096,0.429,0.722,0.833,0.154,0.24600000000000002,0.821,0.7290000000000001,0.647,0.716,0.825,0.529,0.853,0.242,0.425,0.48700000000000004,0.866,0.598,0.0
623,623,2012,England,Hospital,426.0,52,0.122,0.981,0.9229999999999999,0.038,0.654,0.308,0.057999999999999996,0.17300000000000001,0.442,0.28800000000000003,0.038,0.022000000000000002,0.5,0.2,0.017,0.064,0.063,0.044000000000000004,0.098,0.364,0.242,0.212,0.212,0.057999999999999996,0.667,0.27699999999999997,0.298,0.057,0.152,0.9590000000000001,0.8029999999999999,0.76,0.78,0.8859999999999999,0.39799999999999996,0.88,0.184,0.131,0.542,0.736,0.695,0.019
624,624,2012,England,Site,365.0,53,0.145,0.943,0.904,0.038,0.769,0.192,0.039,0.41200000000000003,0.275,0.275,0.0,0.033,0.7,0.2,0.2,0.068,0.062,0.055,0.245,0.10300000000000001,0.069,0.034,0.069,0.094,0.8,0.135,0.17300000000000001,0.10400000000000001,0.125,1.0,0.853,0.682,1.0,1.0,0.623,1.0,0.048,0.195,0.594,1.0,0.843,0.0
625,625,2012,England,Hospital,997.0,154,0.154,0.662,0.8009999999999999,0.085,0.536,0.379,0.06,0.46299999999999997,0.295,0.134,0.047,0.023,0.5,0.5,0.1,0.067,0.067,0.040999999999999995,0.371,0.306,0.14,0.223,0.231,0.065,0.556,0.26,0.293,0.095,0.182,0.772,0.691,0.573,0.748,0.746,0.359,0.815,0.285,0.248,0.569,0.815,0.67,0.124
626,626,2012,England,Hospital,755.0,70,0.09300000000000001,0.557,0.629,0.0,0.5710000000000001,0.429,0.06,0.32799999999999996,0.507,0.06,0.045,0.013000000000000001,0.012,0.4,0.1,0.068,0.063,0.042,0.313,0.517,0.259,0.31,0.155,0.10099999999999999,0.667,0.14800000000000002,0.19699999999999998,0.078,0.154,0.642,0.544,0.365,0.6,0.705,0.183,0.665,0.311,0.16699999999999998,0.444,0.767,0.473,0.0
627,627,2012,England,Site,1327.0,161,0.121,0.925,0.6559999999999999,0.069,0.619,0.313,0.05,0.275,0.4,0.225,0.05,0.2,0.3,0.0,0.019,0.067,0.065,0.046,0.24,0.319,0.235,0.151,0.185,0.115,0.529,0.445,0.7809999999999999,0.068,0.192,0.899,0.813,0.7709999999999999,0.82,0.917,0.521,0.907,0.21600000000000003,0.128,0.6859999999999999,0.8,0.6659999999999999,0.037000000000000005
