,bed,no_of_audits,prevalence_diabetes,percentage_white,percentage_emergency,percentage_mangement,percentage_other_medical,percentage_non_medical,dt1,dt2_insulin,dt2_non_insulin,dt2_diet_only,dt_other,nursing_hours,consultant_hours,dietician_hours,podiatrist_hours,blood_glucose_monitoring_days,appropriate_days,good_diabetes_days,visit_by_specialist_diabetes_team,medication_errors,prescription_errors,management_errors,insulin_errors,admitted_with_foot disease,seen_by_mdft_within_24_hours,foot_risk_assessment_within_24_hours,foot_risk_assessment_within_stay,severe_hypo,minor_hypo,meals_suitable,meals_timing,meals_choice,staff_knowledge_q&a,staff_knowledge_eq,staff_knowledge_collective,overall_satisfaction,patient_reported _unexpected_high,patient_reported_unexpected_low,able_to_take_control_of_care,staff_aware_diabetes,some_or_most_staff_aware_diabetes,renal_replacement
616,432.0,74.0,0.17,0.92,0.91,0.15,0.64,0.21,0.05,0.3,0.35,0.3,0.0,1.0,0.3,0.0,0.1,6.9,6.9,5.6,0.16399999999999998,0.23399999999999999,0.064,0.191,0.17,0.054000000000000006,0.0,0.068,0.068,0.069,0.11,0.8740000000000001,0.706,0.619,1.0,1.0,0.647,0.941,0.258,0.305,0.593,1.0,0.8740000000000001,0.0
617,628.0,104.0,0.17,0.85,0.8,0.12,0.64,0.24,0.06,0.47,0.29,0.12,0.05,3.1,0.8,0.5,0.3,6.7,6.0,3.5,0.313,0.506,0.392,0.215,0.29100000000000004,0.13,0.364,0.16699999999999998,0.198,0.16,0.195,0.8109999999999999,0.733,0.611,0.898,0.8690000000000001,0.537,0.892,0.24,0.259,0.561,0.773,0.7090000000000001,0.078
618,431.0,51.0,0.12,0.9,0.84,0.06,0.68,0.26,0.13,0.29,0.44,0.13,0.02,1.5,0.7,0.7,0.5,6.9,6.9,4.2,0.44,0.474,0.447,0.105,0.316,0.106,0.4,0.426,0.447,0.23800000000000002,0.159,0.961,0.653,0.7140000000000001,1.0,1.0,0.469,0.853,0.122,0.271,0.6509999999999999,0.968,0.775,0.059000000000000004
619,182.0,35.0,0.19,0.89,0.94,0.0,0.71,0.29,0.03,0.32,0.53,0.12,0.0,2.2,1.6,0.5,0.5,6.8,6.8,4.7,0.353,0.36700000000000005,0.233,0.2,0.2,0.11800000000000001,0.0,0.059000000000000004,0.11800000000000001,0.0,0.11800000000000001,0.747,0.782,0.604,0.732,0.795,0.479,0.807,0.20600000000000002,0.251,0.34,0.777,0.7040000000000001,0.0
620,281.0,57.0,0.2,0.19,0.69,0.11,0.76,0.13,0.02,0.6,0.28,0.06,0.04,2.0,0.4,0.2,0.7,6.5,6.1,2.9,0.25,0.326,0.13,0.239,0.196,0.075,1.0,0.17300000000000001,0.25,0.08900000000000001,0.192,0.742,0.5710000000000001,0.462,0.738,0.38799999999999996,0.213,0.622,0.429,0.27399999999999997,0.376,0.767,0.561,0.0
621,816.0,150.0,0.18,0.63,0.86,0.06,0.76,0.18,0.03,0.4,0.42,0.12,0.03,1.8,0.8,0.5,0.3,6.8,6.2,3.4,0.275,0.49200000000000005,0.27399999999999997,0.32299999999999995,0.21,0.040999999999999995,0.33299999999999996,0.847,0.8540000000000001,0.08900000000000001,0.231,0.7909999999999999,0.655,0.5770000000000001,0.6679999999999999,0.7809999999999999,0.49700000000000005,0.715,0.223,0.127,0.627,0.725,0.684,0.07400000000000001
622,500.0,74.0,0.15,0.87,0.76,0.1,0.78,0.12,0.08,0.29,0.52,0.1,0.01,1.1,0.3,0.0,0.0,6.9,6.6,5.0,0.35600000000000004,0.33899999999999997,0.214,0.179,0.196,0.096,0.429,0.722,0.833,0.154,0.24600000000000002,0.821,0.7290000000000001,0.647,0.716,0.825,0.529,0.853,0.242,0.425,0.48700000000000004,0.866,0.598,0.0
623,426.0,52.0,0.12,0.98,0.92,0.04,0.65,0.31,0.06,0.17,0.44,0.29,0.04,2.2,0.5,0.2,1.7,6.4,6.3,4.4,0.098,0.364,0.242,0.212,0.212,0.057999999999999996,0.667,0.27699999999999997,0.298,0.057,0.152,0.9590000000000001,0.8029999999999999,0.76,0.78,0.8859999999999999,0.39799999999999996,0.88,0.184,0.131,0.542,0.736,0.695,0.019
624,365.0,53.0,0.15,0.94,0.9,0.04,0.77,0.19,0.04,0.41,0.28,0.28,0.0,3.3,0.7,0.2,0.2,6.8,6.2,5.5,0.245,0.10300000000000001,0.069,0.034,0.069,0.094,0.8,0.135,0.17300000000000001,0.10400000000000001,0.125,1.0,0.853,0.682,1.0,1.0,0.623,1.0,0.048,0.195,0.594,1.0,0.843,0.0
625,997.0,154.0,0.15,0.66,0.8,0.09,0.54,0.38,0.06,0.46,0.3,0.13,0.05,2.3,0.5,0.5,0.1,6.7,6.7,4.1,0.371,0.306,0.14,0.223,0.231,0.065,0.556,0.26,0.293,0.095,0.182,0.772,0.691,0.573,0.748,0.746,0.359,0.815,0.285,0.248,0.569,0.815,0.67,0.124
626,755.0,70.0,0.09,0.56,0.63,0.0,0.57,0.43,0.06,0.33,0.51,0.06,0.05,1.3,1.2,0.4,0.1,6.8,6.3,4.2,0.313,0.517,0.259,0.31,0.155,0.10099999999999999,0.667,0.14800000000000002,0.19699999999999998,0.078,0.154,0.642,0.544,0.365,0.6,0.705,0.183,0.665,0.311,0.16699999999999998,0.444,0.767,0.473,0.0
627,1327.0,161.0,0.12,0.93,0.66,0.07,0.62,0.31,0.05,0.28,0.4,0.23,0.05,0.2,0.3,0.0,1.9,6.7,6.5,4.6,0.24,0.319,0.235,0.151,0.185,0.115,0.529,0.445,0.7809999999999999,0.068,0.192,0.899,0.813,0.7709999999999999,0.82,0.917,0.521,0.907,0.21600000000000003,0.128,0.6859999999999999,0.8,0.6659999999999999,0.037000000000000005
628,324.0,40.0,0.12,0.88,0.71,0.03,0.63,0.35,0.05,0.31,0.33,0.26,0.05,2.4,0.6,1.3,0.2,6.2,5.8,3.4,0.125,0.72,0.36,0.52,0.44,0.054000000000000006,1.0,0.054000000000000006,0.054000000000000006,0.138,0.19399999999999998,0.8590000000000001,0.7440000000000001,0.636,0.622,0.785,0.48,0.885,0.035,0.028999999999999998,0.728,0.77,0.716,0.0
629,438.0,56.0,0.13,0.91,0.9,0.11,0.67,0.22,0.06,0.38,0.31,0.26,0.0,2.3,1.4,0.9,0.0,6.5,6.4,3.7,0.109,0.447,0.289,0.289,0.237,0.07400000000000001,0.25,0.17,0.18899999999999997,0.061,0.115,0.941,0.898,0.768,0.695,0.669,0.33399999999999996,0.8740000000000001,0.287,0.107,0.517,0.887,0.619,0.073
630,64.0,11.0,0.17,1.0,0.75,0.0,0.82,0.18,0.1,0.2,0.4,0.3,0.0,3.4,0.8,0.8,1.3,7.0,7.0,5.9,0.2,0.0,0.0,0.0,0.0,0.091,0.0,0.273,0.364,0.0,0.182,0.779,0.41700000000000004,0.7090000000000001,1.0,1.0,0.627,1.0,0.083,0.513,0.365,1.0,0.779,0.0
631,252.0,45.0,0.18,1.0,0.8,0.07,0.62,0.31,0.07,0.32,0.41,0.21,0.0,2.8,0.3,0.6,0.5,7.0,6.7,3.6,0.267,0.531,0.094,0.5,0.25,0.09300000000000001,0.75,0.875,0.9,0.12,0.273,0.9229999999999999,0.701,0.535,0.701,0.735,0.309,0.708,0.267,0.217,0.344,0.754,0.732,0.022000000000000002
632,349.0,39.0,0.11,0.95,0.95,0.0,0.87,0.14,0.0,0.28,0.49,0.23,0.0,2.7,0.6,0.8,2.2,6.5,6.2,4.7,0.237,0.259,0.111,0.185,0.111,0.026000000000000002,0.0,0.0,0.08800000000000001,0.09699999999999999,0.11800000000000001,0.8540000000000001,0.6579999999999999,0.67,0.877,0.7040000000000001,0.29,0.953,0.12300000000000001,0.152,0.47100000000000003,0.748,0.649,0.0
633,912.0,168.0,0.18,0.89,0.88,0.04,0.68,0.29,0.1,0.28,0.33,0.28,0.02,1.8,0.8,0.5,0.3,6.7,6.0,3.6,0.222,0.5,0.33899999999999997,0.28600000000000003,0.268,0.078,0.111,0.05,0.132,0.066,0.204,0.915,0.833,0.76,0.8009999999999999,0.8420000000000001,0.461,0.882,0.2,0.142,0.524,0.8490000000000001,0.763,0.03
634,220.0,32.0,0.15,0.72,0.58,0.1,0.65,0.26,0.27,0.23,0.27,0.13,0.1,4.6,1.7,0.3,4.8,6.9,6.9,4.5,0.156,0.565,0.261,0.435,0.435,0.107,0.33299999999999996,0.385,0.385,0.263,0.25,0.8270000000000001,0.767,0.605,0.856,0.7759999999999999,0.32799999999999996,0.775,0.201,0.192,0.72,0.845,0.5539999999999999,0.32299999999999995
635,160.0,20.0,0.13,0.9,1.0,0.0,0.8,0.2,0.05,0.45,0.3,0.15,0.05,0.8,0.7,0.3,1.9,6.8,5.8,3.3,0.105,0.9329999999999999,0.33299999999999996,0.867,0.467,0.1,0.0,0.16699999999999998,0.16699999999999998,0.16699999999999998,0.5,0.8809999999999999,0.6679999999999999,0.17800000000000002,0.718,1.0,0.111,0.45799999999999996,0.16699999999999998,0.49200000000000005,0.52,0.7440000000000001,0.17800000000000002,0.0
636,623.0,99.0,0.16,0.73,0.75,0.06,0.65,0.29,0.1,0.33,0.39,0.18,0.0,0.8,0.0,0.0,0.2,6.8,6.7,3.4,0.237,0.645,0.526,0.32899999999999996,0.408,0.153,0.267,0.204,0.235,0.192,0.263,0.79,0.6890000000000001,0.615,0.722,0.8340000000000001,0.49200000000000005,0.895,0.4,0.312,0.529,0.8320000000000001,0.664,0.02
637,451.5,56.0,0.12,0.86,0.73,0.09,0.66,0.25,0.02,0.4,0.33,0.26,0.0,1.9,0.6,1.1,0.0,6.7,5.8,4.6,0.48200000000000004,0.21600000000000003,0.10800000000000001,0.10800000000000001,0.135,0.185,0.5,0.7120000000000001,0.7120000000000001,0.146,0.2,0.9329999999999999,0.665,0.659,0.8140000000000001,0.8290000000000001,0.434,0.698,0.335,0.188,0.483,0.73,0.602,0.0
638,611.0,74.0,0.12,0.87,0.92,0.03,0.7,0.27,0.04,0.32,0.45,0.19,0.0,1.2,0.4,0.1,0.2,6.9,6.4,4.2,0.247,0.519,0.389,0.29600000000000004,0.33299999999999996,0.057999999999999996,0.33299999999999996,0.185,0.231,0.062,0.24600000000000002,0.9690000000000001,0.6859999999999999,0.597,0.544,0.882,0.37200000000000005,0.87,0.155,0.066,0.5529999999999999,0.644,0.462,0.013999999999999999
639,129.0,14.0,0.11,0.93,0.93,0.0,0.79,0.21,0.07,0.29,0.36,0.29,0.0,5.6,3.9,0.6,0.4,7.0,7.0,5.4,0.7859999999999999,0.182,0.091,0.091,0.091,0.0,0.8865997518901501,0.636,0.636,0.1,0.14300000000000002,1.0,0.8909999999999999,0.512,1.0,1.0,0.894,1.0,0.633,0.131,0.40700000000000003,1.0,0.785,0.0
640,796.0,104.0,0.13,0.96,0.64,0.07,0.65,0.28,0.06,0.36,0.4,0.18,0.0,0.7,0.8,0.1,0.3,6.7,6.4,4.1,0.272,0.359,0.205,0.218,0.231,0.135,0.35700000000000004,0.149,0.158,0.154,0.21100000000000002,0.879,0.856,0.784,0.943,0.907,0.581,0.919,0.191,0.17600000000000002,0.753,0.9329999999999999,0.857,0.087
641,397.0,60.0,0.15,0.95,0.86,0.05,0.59,0.36,0.07,0.29,0.35,0.28,0.02,0.2,0.4,0.8,0.6,6.9,6.7,4.3,0.21100000000000002,0.366,0.293,0.171,0.195,0.068,0.5,0.086,0.10300000000000001,0.043,0.17600000000000002,0.978,0.907,0.8390000000000001,0.92,0.935,0.452,0.9670000000000001,0.10800000000000001,0.264,0.726,0.97,0.922,0.0
642,253.0,38.0,0.15,0.9,0.86,0.08,0.63,0.29,0.05,0.26,0.53,0.13,0.03,3.3,1.0,1.6,0.8,6.7,6.2,4.5,0.21100000000000002,0.138,0.069,0.069,0.138,0.105,0.667,0.20600000000000002,0.20600000000000002,0.069,0.125,0.9229999999999999,0.872,1.0,1.0,1.0,0.268,0.9229999999999999,0.0,0.0,0.7909999999999999,1.0,0.7609999999999999,0.0
643,485.0,90.0,0.19,0.37,0.94,0.05,0.88,0.07,0.04,0.36,0.45,0.16,0.0,1.4,0.3,0.7,0.5,6.8,6.6,4.2,0.198,0.425,0.151,0.315,0.192,0.071,0.5,0.214,0.23800000000000002,0.125,0.24,0.885,0.55,0.605,0.782,0.888,0.29,0.865,0.22,0.203,0.43799999999999994,0.7509999999999999,0.7559999999999999,0.024
644,139.0,15.0,0.11,0.0,0.8,0.07,0.86,0.07,0.0,0.73,0.2,0.07,0.0,5.0,4.8,2.7,2.1,7.0,7.0,3.9,0.33299999999999996,0.35700000000000004,0.214,0.35700000000000004,0.35700000000000004,0.067,1.0,0.4,0.4,0.0,0.2,0.6779999999999999,0.8109999999999999,0.8109999999999999,1.0,0.665,0.313,1.0,0.0,0.149,0.649,0.313,1.0,0.0
645,1076.0,136.0,0.13,0.89,0.84,0.13,0.66,0.22,0.06,0.35,0.42,0.16,0.02,1.1,0.5,0.3,0.1,6.7,6.4,3.5,0.33799999999999997,0.434,0.264,0.255,0.226,0.134,0.222,0.466,0.534,0.063,0.17600000000000002,0.861,0.779,0.7390000000000001,0.878,0.795,0.573,0.9109999999999999,0.213,0.21600000000000003,0.585,0.909,0.7979999999999999,0.07400000000000001
646,350.0,49.0,0.14,0.53,1.0,0.18,0.76,0.06,0.08,0.33,0.5,0.08,0.0,1.4,0.9,0.6,0.1,6.7,6.5,3.8,0.188,0.263,0.158,0.132,0.132,0.10400000000000001,0.75,0.11599999999999999,0.11599999999999999,0.14800000000000002,0.17,0.71,1.0,1.0,1.0,0.39899999999999997,0.0,0.71,0.0,0.601,0.42100000000000004,1.0,0.29,0.0
647,322.0,48.0,0.15,0.67,0.83,0.1,0.71,0.19,0.02,0.34,0.55,0.09,0.0,1.5,0.4,0.5,0.3,6.6,6.2,3.4,0.289,0.541,0.243,0.514,0.243,0.043,1.0,0.256,0.302,0.18899999999999997,0.311,0.792,0.604,0.6679999999999999,0.701,0.726,0.258,0.688,0.33,0.34600000000000003,0.645,0.8009999999999999,0.514,0.0
648,248.0,54.0,0.22,0.3,0.72,0.13,0.67,0.2,0.02,0.31,0.51,0.14,0.02,2.4,1.1,0.5,0.4,6.8,6.2,3.1,0.37,0.535,0.326,0.302,0.233,0.07400000000000001,1.0,0.40700000000000003,0.46299999999999997,0.135,0.25,0.877,0.5479999999999999,0.41200000000000003,0.532,0.792,0.308,0.71,0.24600000000000002,0.307,0.474,0.7879999999999999,0.586,0.055999999999999994
649,336.0,56.0,0.17,0.79,0.71,0.13,0.74,0.13,0.13,0.46,0.16,0.22,0.04,1.0,0.4,0.9,1.3,6.9,6.8,4.3,0.255,0.457,0.34299999999999997,0.314,0.371,0.127,0.0,0.17,0.18899999999999997,0.063,0.21600000000000003,0.848,0.731,0.748,0.767,0.7929999999999999,0.414,0.787,0.43,0.29600000000000004,0.581,0.895,0.628,0.218
650,195.0,25.0,0.13,0.92,0.84,0.08,0.8,0.12,0.04,0.56,0.28,0.12,0.0,1.8,1.2,0.5,0.7,6.9,7.0,5.3,0.24,0.389,0.222,0.222,0.111,0.08,0.5,0.32,0.32,0.222,0.16699999999999998,0.8140000000000001,0.728,0.9009999999999999,0.853,1.0,0.381,1.0,0.255,0.094,0.55,0.7390000000000001,0.551,0.0
651,347.0,43.0,0.12,0.98,0.83,0.02,0.67,0.3,0.19,0.26,0.4,0.16,0.0,1.4,0.6,0.2,1.0,6.8,6.2,4.0,0.14,0.47100000000000003,0.265,0.265,0.265,0.07,0.33299999999999996,0.18600000000000003,0.209,0.037000000000000005,0.10300000000000001,0.74,0.602,0.55,0.47700000000000004,0.759,0.414,0.768,0.294,0.0,0.545,0.715,0.591,0.0
652,298.0,39.0,0.13,0.95,0.92,0.03,0.64,0.33,0.0,0.38,0.35,0.27,0.0,0.0,0.0,0.0,0.0,6.7,6.6,4.2,0.33299999999999996,0.037000000000000005,0.0,0.037000000000000005,0.0,0.154,0.2,0.282,0.33299999999999996,0.231,0.11800000000000001,0.919,0.555,0.789,0.7440000000000001,0.848,0.609,0.861,0.13,0.222,0.513,0.883,0.963,0.0
653,237.0,41.0,0.17,0.95,0.74,0.21,0.67,0.13,0.08,0.38,0.4,0.15,0.0,0.7,0.2,1.8,0.2,6.9,6.9,4.8,0.4,0.273,0.152,0.182,0.121,0.275,1.0,0.525,0.675,0.147,0.275,0.9570000000000001,0.746,0.6679999999999999,0.609,0.9390000000000001,0.501,1.0,0.179,0.248,0.494,0.7190000000000001,0.746,0.073
654,190.0,24.0,0.13,1.0,0.87,0.09,0.7,0.22,0.0,0.38,0.21,0.38,0.04,4.7,1.4,1.9,0.0,6.9,6.9,5.0,0.20800000000000002,0.14300000000000002,0.071,0.071,0.071,0.083,0.5,0.33299999999999996,0.375,0.1,0.182,1.0,1.0,1.0,1.0,1.0,0.525,1.0,0.07,0.222,0.7070000000000001,0.8240000000000001,0.818,0.0
655,322.0,42.0,0.13,0.98,0.79,0.05,0.88,0.07,0.07,0.31,0.48,0.14,0.0,2.3,0.7,0.3,2.5,7.0,7.0,3.9,0.14300000000000002,0.094,0.031,0.063,0.063,0.071,0.667,0.231,0.231,0.122,0.23800000000000002,0.794,0.662,0.794,0.8490000000000001,0.8190000000000001,0.5539999999999999,0.794,0.21899999999999997,0.254,0.7929999999999999,1.0,0.687,0.0
656,344.0,52.0,0.15,0.96,0.9,0.14,0.69,0.17,0.04,0.35,0.4,0.21,0.0,0.5,0.2,0.0,0.1,6.5,5.8,4.9,0.192,0.313,0.188,0.188,0.125,0.077,0.5,0.096,0.096,0.043,0.184,0.6759999999999999,0.612,0.479,0.9420000000000001,0.804,0.5529999999999999,0.941,0.245,0.452,0.33,0.8370000000000001,0.754,0.02
657,759.0,163.0,0.22,0.62,0.78,0.1,0.66,0.24,0.09,0.42,0.35,0.13,0.01,1.5,0.5,0.5,0.3,6.9,6.4,3.5,0.302,0.444,0.341,0.254,0.31,0.075,0.5,0.243,0.35100000000000003,0.057,0.19399999999999998,0.825,0.8220000000000001,0.7659999999999999,0.758,0.9259999999999999,0.528,0.879,0.353,0.298,0.535,0.843,0.669,0.11199999999999999
658,242.0,50.0,0.21,0.82,0.93,0.06,0.68,0.26,0.04,0.41,0.41,0.12,0.02,1.9,0.8,0.4,1.7,6.5,5.5,4.1,0.36,0.47100000000000003,0.324,0.294,0.17600000000000002,0.04,1.0,0.022000000000000002,0.522,0.147,0.14,1.0,0.609,0.545,0.932,1.0,0.465,0.6859999999999999,0.11599999999999999,0.33899999999999997,0.638,0.6940000000000001,0.703,0.0
659,210.0,25.0,0.12,0.84,0.78,0.08,0.72,0.2,0.12,0.2,0.4,0.28,0.0,1.5,0.8,0.3,2.0,6.6,6.5,4.0,0.4,0.389,0.33299999999999996,0.055999999999999994,0.111,0.04,1.0,0.44,0.56,0.214,0.22699999999999998,0.79,0.584,0.67,0.8009999999999999,1.0,0.495,0.67,0.11,0.21600000000000003,0.7809999999999999,0.914,0.535,0.0
660,412.0,61.0,0.15,0.87,0.84,0.05,0.66,0.29,0.04,0.25,0.51,0.18,0.04,1.7,0.6,0.6,0.7,6.5,6.2,4.4,0.281,0.447,0.319,0.191,0.17,0.0,0.5471548574668149,0.24100000000000002,0.379,0.063,0.13,0.747,0.9209999999999999,0.45799999999999996,0.904,1.0,0.5720000000000001,0.825,0.201,0.10400000000000001,0.428,0.83,0.804,0.017
661,422.0,58.0,0.14,0.81,0.83,0.09,0.64,0.27,0.04,0.39,0.46,0.11,0.0,1.6,0.6,0.7,0.9,7.0,6.7,3.9,0.263,0.537,0.278,0.35200000000000004,0.259,0.155,0.556,0.281,0.298,0.095,0.327,0.73,0.53,0.516,0.7809999999999999,0.7959999999999999,0.415,0.764,0.396,0.249,0.429,0.716,0.49200000000000005,0.0
662,1061.0,143.0,0.14,0.97,0.74,0.09,0.61,0.31,0.04,0.4,0.37,0.18,0.01,2.3,0.6,0.3,1.2,6.8,6.5,3.8,0.312,0.255,0.184,0.133,0.092,0.121,0.588,0.207,0.304,0.12300000000000001,0.19899999999999998,0.9179999999999999,0.825,0.789,0.8370000000000001,0.868,0.525,0.934,0.183,0.268,0.562,0.843,0.726,0.013999999999999999
663,495.0,72.0,0.15,0.96,0.84,0.04,0.72,0.24,0.09,0.32,0.42,0.17,0.0,1.3,0.7,0.5,0.1,6.5,5.8,2.7,0.27899999999999997,0.455,0.255,0.327,0.309,0.057,0.25,0.159,0.188,0.2,0.215,0.833,0.813,0.725,0.7929999999999999,0.883,0.359,0.794,0.182,0.24,0.524,0.852,0.6829999999999999,0.013999999999999999
664,339.0,67.0,0.2,0.88,0.88,0.21,0.57,0.22,0.15,0.34,0.33,0.16,0.02,1.9,0.8,0.7,0.1,6.8,6.3,3.3,0.364,0.509,0.321,0.28300000000000003,0.302,0.10400000000000001,0.5710000000000001,0.10400000000000001,0.11900000000000001,0.098,0.19399999999999998,0.965,0.91,0.855,0.8490000000000001,0.8220000000000001,0.499,0.775,0.212,0.28600000000000003,0.43200000000000005,0.7440000000000001,0.748,0.0
665,131.0,25.0,0.19,1.0,0.88,0.04,0.75,0.21,0.12,0.28,0.48,0.12,0.0,1.6,0.6,0.6,0.3,6.8,6.8,4.8,0.125,0.389,0.278,0.222,0.222,0.04,1.0,0.0,0.04,0.087,0.087,1.0,1.0,0.513,1.0,0.705,0.209,0.8190000000000001,0.136,0.0,0.84,0.8190000000000001,0.835,0.0
666,741.0,136.0,0.18,0.75,0.93,0.15,0.59,0.26,0.09,0.47,0.21,0.23,0.0,0.7,0.5,0.0,0.1,6.8,5.4,3.6,0.195,0.506,0.26,0.377,0.312,0.11199999999999999,0.462,0.856,0.97,0.071,0.214,0.8370000000000001,0.5760000000000001,0.5770000000000001,0.878,0.797,0.4,0.847,0.225,0.187,0.631,0.87,0.612,0.0
667,355.0,63.0,0.18,0.79,0.8,0.03,0.84,0.13,0.08,0.45,0.34,0.13,0.0,0.6,0.1,0.1,0.1,6.8,6.2,3.7,0.368,0.5529999999999999,0.426,0.319,0.447,0.14800000000000002,0.0,0.49200000000000005,0.644,0.094,0.133,0.802,0.72,0.64,0.852,0.5489999999999999,0.621,0.8490000000000001,0.21100000000000002,0.141,0.562,0.7390000000000001,0.775,0.0
668,318.0,56.0,0.18,0.77,0.56,0.0,0.47,0.53,0.11,0.42,0.29,0.15,0.04,1.0,0.5,0.3,0.2,6.5,5.8,3.9,0.245,0.42200000000000004,0.244,0.289,0.244,0.091,0.5,0.873,0.945,0.083,0.204,0.846,0.645,0.605,0.68,0.758,0.35200000000000004,0.7020000000000001,0.099,0.10800000000000001,0.63,0.775,0.43700000000000006,0.255
669,255.0,46.0,0.18,0.96,0.76,0.11,0.61,0.28,0.11,0.22,0.29,0.36,0.02,3.3,0.5,3.9,0.4,6.8,6.8,4.2,0.261,0.42100000000000004,0.263,0.184,0.184,0.044000000000000004,0.5,0.35600000000000004,0.489,0.05,0.109,0.698,0.7090000000000001,0.278,0.8109999999999999,0.8220000000000001,0.33799999999999997,0.9,0.244,0.134,0.637,0.958,0.6940000000000001,0.023
670,309.0,41.0,0.13,0.98,0.9,0.05,0.51,0.44,0.08,0.41,0.39,0.08,0.05,3.4,1.1,0.6,0.2,7.0,6.8,4.3,0.25,0.528,0.389,0.25,0.222,0.073,0.5,0.25,0.3,0.14300000000000002,0.21100000000000002,0.7709999999999999,0.63,0.47700000000000004,0.759,0.846,0.434,0.6890000000000001,0.24100000000000002,0.20800000000000002,0.551,0.8390000000000001,0.65,0.024
671,573.0,82.0,0.14,0.81,0.91,0.07,0.72,0.21,0.08,0.3,0.47,0.13,0.03,1.9,0.7,0.3,0.1,6.6,6.4,4.3,0.35,0.35700000000000004,0.171,0.22899999999999998,0.18600000000000003,0.134,0.455,0.679,0.815,0.10099999999999999,0.3,0.833,0.677,0.635,0.8140000000000001,0.813,0.402,0.866,0.183,0.19399999999999998,0.605,0.727,0.631,0.0
672,453.0,88.0,0.19,0.77,0.87,0.06,0.8,0.15,0.07,0.32,0.42,0.19,0.0,1.3,0.3,0.8,0.2,6.9,6.5,4.2,0.136,0.38799999999999996,0.22399999999999998,0.313,0.22399999999999998,0.069,0.75,0.069,0.08,0.040999999999999995,0.18600000000000003,0.963,0.826,0.619,0.815,0.9109999999999999,0.54,0.9620000000000001,0.221,0.184,0.39799999999999996,0.81,0.466,0.125
673,141.0,18.0,0.13,0.83,0.94,0.06,0.67,0.28,0.0,0.24,0.47,0.29,0.0,5.5,2.7,0.4,1.3,6.9,6.9,4.0,0.444,0.308,0.231,0.154,0.154,0.055999999999999994,1.0,0.111,0.111,0.111,0.111,1.0,1.0,1.0,0.814025158390905,0.6712082796609976,0.507,1.0,0.0,0.0,1.0,1.0,0.7490000000000001,0.0
674,546.0,100.0,0.18,0.98,0.9,0.07,0.67,0.26,0.06,0.16,0.51,0.27,0.0,0.5,0.3,0.1,0.3,6.7,6.6,5.2,0.2,0.34299999999999997,0.22899999999999998,0.171,0.129,0.05,0.4,0.19399999999999998,0.214,0.044000000000000004,0.175,0.903,0.759,0.8640000000000001,0.715,0.903,0.434,0.8809999999999999,0.145,0.10099999999999999,0.49700000000000005,0.8240000000000001,0.77,0.01
675,360.0,52.0,0.14,0.98,0.94,0.08,0.58,0.35,0.02,0.29,0.43,0.24,0.02,1.0,0.3,0.1,0.1,6.9,5.2,2.9,0.49,0.55,0.35,0.4,0.4,0.02,0.0,0.078,0.078,0.05,0.24,1.0,0.883,0.865,0.925,1.0,0.735,0.95,0.249,0.293,0.7390000000000001,0.9520000000000001,0.643,0.019
676,49.0,5.0,0.1,1.0,0.0,0.0,1.0,0.0,0.0,0.33,0.0,0.67,0.0,16.5,0.0,0.0,0.0,6.2,6.0,5.0,0.0,0.5,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6509999999999999,1.0,0.0,0.0,0.0,0.494,0.647,0.0
677,349.0,53.0,0.15,0.91,0.89,0.13,0.56,0.31,0.06,0.4,0.35,0.17,0.02,1.8,0.9,0.8,0.3,7.0,6.9,4.3,0.327,0.33299999999999996,0.128,0.256,0.205,0.17300000000000001,0.889,0.75,0.9229999999999999,0.11800000000000001,0.16,0.8440000000000001,0.835,0.716,0.774,0.943,0.644,0.956,0.228,0.092,0.847,0.865,0.7909999999999999,0.0
678,46.0,14.0,0.3,1.0,0.67,0.07,0.79,0.14,0.0,0.14,0.57,0.29,0.0,2.9,1.3,0.1,0.6,6.3,6.0,5.1,0.28600000000000003,0.222,0.222,0.0,0.111,0.214,0.667,0.214,0.28600000000000003,0.0,0.14300000000000002,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
679,444.0,80.0,0.18,0.99,0.84,0.11,0.65,0.24,0.09,0.3,0.43,0.18,0.0,2.5,0.4,0.2,0.3,6.5,6.2,4.0,0.354,0.254,0.159,0.14300000000000002,0.14300000000000002,0.15,0.667,0.37200000000000005,0.385,0.115,0.316,0.782,0.698,0.677,0.784,0.882,0.5479999999999999,0.9229999999999999,0.177,0.10400000000000001,0.693,0.851,0.6779999999999999,0.013000000000000001
680,329.0,47.0,0.14,0.83,0.88,0.07,0.4,0.53,0.04,0.24,0.5,0.2,0.02,1.8,0.6,0.8,0.7,6.4,6.4,4.7,0.348,0.389,0.222,0.25,0.139,0.087,0.75,0.935,0.935,0.10800000000000001,0.122,0.862,0.696,0.6609999999999999,0.8590000000000001,1.0,0.423,0.823,0.11199999999999999,0.344,0.528,0.9329999999999999,0.7509999999999999,0.0
